IP,label,0,1,2
10.12.88.47,0,0.12041676056487813,-0.23763410573784252,-0.048446601069370356
10.12.107.116,0,0.17621679247627337,-0.2659829513147376,-0.05268123937973547
10.13.132.6,0,-0.22435077724129948,0.00615290073945626,-0.014881322784072074
10.12.44.130,0,-0.367617136650639,0.16027772156669373,0.004760205347377048
10.12.90.47,0,-0.0963883024533494,-0.10024186653142685,-0.02905347592753454
10.12.24.30,0,-0.367617345414688,0.16027902721091486,0.00476630887634444
10.12.28.40,0,0.1762156911465917,-0.2659790216301304,-0.0526719003754678
10.12.88.215,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.48.40,0,-0.23716027762338693,0.01816104363634149,-0.013316633826929984
10.12.52.64,0,0.3057729112771207,-0.32199140173625684,-0.06145609492401158
10.12.49.44,0,0.1773291896770257,0.3565227228145336,0.2580583485961912
10.12.10.108,0,0.24204285320241195,-0.2961179994634801,-0.057317337809513785
10.12.87.73,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.88.170,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.80.72,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.44.64,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.2.82,0,-0.003865948766856038,-0.1645813557391409,-0.037936702384801055
10.12.48.41,0,-0.18287858855902803,-0.030881717824717755,-0.01975062803082556
10.12.44.30,0,-0.367617345414688,0.16027902721091486,0.00476630887634444
10.12.107.73,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.84.35,0,0.24977214928687202,0.43998960619676897,-0.06363634783222827
10.12.41.49,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.41.41,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.60.58,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.88.218,0,-0.3676174992831802,0.16027853213137752,0.004764200885627746
10.12.92.12,0,0.6344178221561582,-0.40401774444759986,-0.07724484704278395
10.12.44.132,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.90.44,0,-0.25921148206327244,0.03952110790487335,-0.01054819659661945
10.12.42.37,0,0.12279375892655228,0.17512473446193952,-0.011958638779005446
10.12.44.178,0,-0.05023457258043933,-0.09903256636480429,0.02998700859831814
10.12.68.34,0,-0.36761747423736313,0.16027824585610634,0.004762880983705464
10.12.44.30,0,-0.367617345414688,0.16027902721091486,0.00476630887634444
10.12.88.182,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.84.34,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.90.48,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.44.30,0,-0.36761746675314666,0.16027821878258533,0.004762751628042341
10.12.44.130,0,-0.16722232050682231,0.4378370455972398,-0.13878834351485103
10.12.72.50,0,-0.14321636534651708,-0.06391245767919575,-0.024144406284357253
10.12.3.18,0,0.23098857647977858,-0.2912996280215098,-0.056560525581435345
10.12.60.56,0,-0.22705425221048994,0.008663750680297667,-0.014553736869014443
10.12.88.79,0,-0.3134788814846617,0.09628323212345644,-0.003282415347022847
10.12.80.87,0,0.6378981795429182,0.3182152972360535,0.09574097085152079
10.12.87.113,0,-0.0778705390669058,-0.11387481061182302,-0.030914110685662223
10.12.49.43,0,0.13693615104266255,0.3898738595118606,0.58807776504496
10.12.32.34,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.10.103,0,0.42933975319353934,0.3561217416945725,0.4110315410966879
10.12.107.19,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.45.132,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.8.52,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.86.45,0,-0.2280915143274932,0.009630401444016721,-0.014427621047311094
10.12.49.71,0,0.21495699007132518,0.4392542893921859,-0.011445633916860749
10.12.44.176,0,0.17927240232826477,-0.26746005954651053,-0.05290532954200071
10.12.86.33,0,0.20984023629441445,0.4932604297078296,0.44996592885228043
10.12.90.47,0,-0.3676175001866913,0.16027851848623437,0.004764139830652867
10.12.49.41,0,0.05141988839952455,-0.1988436566155722,-0.04280577361981235
10.12.8.40,0,0.06672516490223059,-0.20781782248154157,-0.044096859605224366
10.12.64.36,0,-0.2277042819594836,0.009269314739717375,-0.014474725992589199
10.12.49.74,0,0.40052138523968434,0.2557296620096849,0.6776751415857493
10.12.80.46,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.48.159,0,-0.2414328585981081,0.022230177028362417,-0.012787377011648638
10.12.44.224,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.88.64,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.45.40,0,-0.1504988134125139,0.3104951490265326,0.2687941831051573
10.12.42.41,0,-0.25813301841371994,0.03845519640666241,-0.010684946947403764
10.12.87.125,0,0.042302361051520194,-0.19339458772248985,-0.04202607900622233
10.12.49.70,0,0.050665540115208386,0.5816626779244469,0.19166419587500044
10.12.44.63,0,-0.25813301841371994,0.03845519640666241,-0.010684946947403764
10.12.106.29,0,0.30394361850120644,-0.32129340916828286,-0.06134218908027679
10.12.20.50,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.41.212,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.20.49,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.44.39,0,-0.3676125770393866,0.160282414840389,0.004777442539043565
10.12.45.74,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.49.45,0,-0.121622314386856,-0.08100660359223982,-0.026446718194657638
10.12.28.60,0,-0.018270016354901015,-0.1551651596610115,-0.036623073214124585
10.12.41.237,0,-0.11659955546623578,-0.08489755157030056,-0.026972259502377208
10.12.88.216,0,0.11934896832636556,0.2257794144254894,0.522504950240438
10.12.2.82,0,-0.003865948766856038,-0.1645813557391409,-0.037936702384801055
10.12.20.31,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.52.33,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.41.209,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.86.43,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.49.59,0,0.027274433641559282,0.292476925837669,0.4175237292791649
10.12.49.42,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.60.104,0,0.4591207723267568,-0.37116780659323034,-0.06999837159655804
10.12.41.250,0,-0.11605732448266538,-0.08531572078439185,-0.027028795667120634
10.12.20.49,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.32.31,0,-0.367616744518213,0.16027978399572967,0.00476920732074736
10.12.45.33,0,-0.3676113558986015,0.16028300342670282,0.004779029229306703
10.12.44.224,0,-0.06793633379598368,-0.06259516610196236,0.06954683866550336
10.12.41.52,0,-0.25813301841371994,0.03845519640666241,-0.010684946947403764
10.12.45.201,0,0.34913645810482163,-0.3377684479818929,-0.06406976157143258
10.12.48.45,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.60.68,0,-0.25813301841371994,0.03845519640666241,-0.010684946947403764
10.12.88.215,0,-0.16486104618082506,-0.046159695346757665,-0.021777269313102424
10.12.88.205,0,0.21021089688642053,0.4393956884859845,-0.005058797727758753
10.12.88.193,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.86.49,0,0.32476233619688943,0.7115293573279508,-0.05210981331492882
10.12.87.39,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.45.201,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.1.14,0,-0.3675927196391943,0.1602900095644504,0.004794284615534857
10.12.44.171,0,0.06906723289917537,-0.20917215861146746,-0.044293031290386406
10.12.48.44,0,-0.09616363403140285,0.18935591654321854,0.3269503038552741
10.12.87.43,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.41.203,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.88.174,0,-0.04466631498433029,0.32650798576764567,0.15607437468335636
10.12.44.99,0,0.043339532798235825,0.5348304670552965,-0.05703748397357577
10.12.107.13,0,0.3978513602797721,0.0796858521127,0.5515042772755037
10.12.49.47,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.41.201,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.72.35,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.48.31,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.60.61,0,-0.018269795558472902,-0.15516550097310222,-0.03662490065390765
10.12.56.31,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.88.39,0,0.3015538038175065,0.348007942774535,0.4467504589720586
10.12.41.216,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.28.41,0,0.1762156911465917,-0.2659790216301304,-0.0526719003754678
10.12.87.109,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.52.33,0,0.1762156034581866,-0.26598040522138516,-0.05267484919041832
10.12.52.34,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.88.178,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.41.218,0,-0.07709708452501697,-0.1144356235867044,-0.030990900501682527
10.12.52.33,0,0.4591207723267568,-0.37116780659323034,-0.06999837159655804
10.12.41.42,0,-0.2283485186676338,0.009870194721348466,-0.014396342439061512
10.12.45.40,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.41.203,0,-0.18287899419213563,-0.03088116668398112,-0.0197463837429132
10.12.45.129,0,-0.11659955546623578,-0.08489755157030056,-0.026972259502377208
10.12.107.73,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
10.12.42.37,0,-0.36761746552147734,0.16027872767696277,0.00476505741858764
10.12.2.85,0,0.3352388912439568,-0.07521841687188274,0.33223401031015254
10.12.45.34,0,-0.3676172900192153,0.16027912522362375,0.004766704121776385
10.13.132.7,0,-0.22452304043735533,0.006312519183799563,-0.014860477262562947
10.12.84.34,0,0.3057729112771207,-0.32199140173625684,-0.06145609492401158
10.12.86.49,0,-0.253645845342612,0.03404459215880409,-0.011255792390917237
10.12.88.215,0,-0.25813301841371994,0.03845519640666241,-0.010684946947403764
10.12.60.88,0,0.17621611453704722,-0.26598194892321864,-0.05267730606484352
