IP,label,0,1,2
10.12.44.108,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.88.172,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.88.187,0,-0.11605732448271075,-0.08531572078438192,-0.027028795667152647
10.14.96.246,0,-0.2197972817810121,0.001951856137813963,-0.015431276887886054
10.12.48.44,0,-0.0052134068030893314,0.506779429486197,0.3128897007080686
10.12.87.88,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.36.34,0,0.30228780260104965,-0.3206590521753687,-0.06123707249229157
10.12.44.155,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.41.215,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.10.103,0,0.17621611453740957,-0.2659819489229544,-0.052677306064905956
10.12.56.32,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.49.46,0,0.22760583687707012,0.6171475486229496,-0.03672463460392687
10.12.36.230,0,0.24495363755777946,-0.297370508859735,-0.05751804338216684
10.12.8.40,0,0.06672516490244695,-0.20781782248136574,-0.04409685960527693
10.12.107.109,0,0.45912077232747567,-0.37116780659277104,-0.06999837159664433
10.12.2.85,0,0.4986649418206531,-0.380820062169988,-0.07186608181249633
10.12.45.34,0,-0.05147242446708727,0.4447709867850587,0.09939735257774585
10.12.107.116,0,-0.018269795558375667,-0.15516550097300053,-0.03662490065395109
10.12.90.42,0,-0.3676174742378154,0.16027824585583186,0.004762880983710439
10.12.41.202,0,-0.25813301841398534,0.038455196406522556,-0.01068494694741698
10.12.60.13,0,-0.36761706937719163,0.16027766290676923,0.004759879858029164
10.12.107.93,0,0.3057729112776517,-0.3219914017358977,-0.06145609492408615
10.12.1.58,0,-0.3676172563828768,0.16027784481470694,0.004760870081837626
10.12.90.60,0,0.3273791514052496,0.3818685564202193,0.6944064356149652
10.12.52.60,0,-0.18287892715357407,-0.030881542458553117,-0.019748594130107457
10.12.60.50,0,-0.30781157655145147,0.09004557240353907,-0.00407433047259405
10.12.49.47,0,-0.22980753842854534,0.01123374944104345,-0.014219151730696605
10.12.88.168,0,-0.11714185755999056,-0.08447896286452614,-0.026915676617531855
10.12.1.56,0,0.6903121275196971,0.25697092157409274,0.6766871688931385
10.12.49.35,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.45.100,0,0.20178892980121493,0.5478996578984301,-0.11436782811333798
10.12.1.9,0,-0.3676123515494423,0.160282200913726,0.0047752502812769375
10.12.41.52,0,-0.0034197613878407863,-0.1648725103693128,-0.03798509059539631
10.12.88.37,0,-0.0034197613878407863,-0.1648725103693128,-0.03798509059539631
10.12.86.44,0,0.34572499184556854,0.7210892246378969,-0.07838814467980165
10.12.106.29,0,0.17621611453740957,-0.2659819489229544,-0.052677306064905956
10.12.3.100,0,-0.11714185755999056,-0.08447896286452614,-0.026915676617531855
10.12.44.161,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.20.49,0,0.6152364143947641,0.8707942379564229,-0.4306986971185756
10.12.41.213,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.20.34,0,0.17621611453740957,-0.2659819489229544,-0.052677306064905956
10.12.88.54,0,0.1703737712375061,-0.2631368879222823,-0.052251318804742736
10.12.60.102,0,0.17621611453740957,-0.2659819489229544,-0.052677306064905956
10.12.42.33,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.87.94,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.90.31,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.44.94,0,0.06452990964708691,-0.20654385850563617,-0.04391401050749652
10.12.28.40,0,0.17621569114695135,-0.26597902162986575,-0.05267190037552896
10.12.92.12,0,0.12124266994797743,-0.23807277509046462,-0.04850831258780425
10.12.88.217,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
10.12.80.70,0,0.17621611453740957,-0.2659819489229544,-0.052677306064905956
10.12.200.1,0,-0.36760681309092913,0.1602849551437653,0.0047838534869339595
10.12.44.230,0,-0.36761699044550544,0.160277600882964,0.004759528794385786
10.12.41.208,0,0.6759953371483222,-0.06211681622164349,0.4287852292906222
10.12.68.37,0,-0.04476315079326731,0.1323781984845648,0.026018376069217444
10.12.44.167,0,0.21495699007115682,0.4392542893919696,-0.011445633916876738
10.12.88.215,0,-0.18287899419228365,-0.030881166684038733,-0.019746383742936066
