IP,label,0,1,2
10.12.90.49,0,-0.00329036136257126,-0.00013091584613471582,4.9079858352857543e-05
10.12.80.87,0,-0.003227498626222683,-0.0001417182916557418,3.7936972513350724e-05
10.12.44.147,0,-0.003258495704639057,-0.00013812515880084217,4.1063125512679185e-05
10.12.56.36,0,-0.0032667088973675927,-0.00013697708092566004,4.2249159647398025e-05
10.12.60.50,0,-0.003269588046092203,-0.00013656091848955986,4.265562072728185e-05
10.12.80.87,0,-0.0032271209073465013,-0.00014136921463232742,3.798594779399194e-05
10.12.88.214,0,-0.0032893993439475962,-0.00013126960578507658,4.828360417979044e-05
10.12.20.32,0,-0.0032406089770717662,-0.00013852727903183428,4.240734729513533e-05
10.12.88.211,0,-0.0032893915910121316,-0.00013158293242134816,4.773956556320618e-05
10.12.1.37,0,-0.003196784355951539,-0.00010780796986425692,4.0214147199833196e-06
10.12.84.39,0,-0.0032865984395686956,-0.00013388480464173206,4.60404005961835e-05
10.12.2.40,0,-0.0031864526165034097,5.741103888446819e-05,-0.00010819589520070666
10.12.1.230,0,-0.0031685854613696944,-0.00014558680544697408,3.6713565665605095e-05
10.12.1.230,0,-0.0031678321821373414,-0.00015180404387762133,2.6862760893975148e-05
10.12.1.37,0,-0.0031964830736632517,-0.00014795262850451386,3.095790356398632e-05
10.12.45.113,0,-0.003258910820263813,-8.17056126613539e-05,9.882811603785117e-06
10.12.88.167,0,-0.0032892695306315388,-0.00013160721807916,4.775977486683369e-05
10.12.80.87,0,-0.0032271098161910984,-0.00014138103504283877,3.7991330248094174e-05
10.12.87.69,0,-0.0032888630226962463,-2.5586311869161523e-05,-2.3751290050548575e-05
10.12.80.87,0,-0.0032270876022744096,-0.00014131567214150777,3.794156306519208e-05
10.12.80.87,0,-0.0032275658801587006,-0.0001420713640586238,3.713184884125217e-05
10.12.20.54,0,-0.003240670740694663,-0.00013832264799074778,4.05079614249425e-05
10.12.44.176,0,-0.003257756114954653,0.0009676894134938969,-0.000651202188544387
10.12.8.48,0,-0.003232656137449342,-0.00014143528911628414,3.82579220359437e-05
10.12.88.209,0,-0.003289386063621351,-0.0001316521250068446,4.779385345992988e-05
10.12.49.45,0,-0.0032618567773781033,-0.00012730667280892423,3.3730666053649867e-05
10.13.129.86,0,-0.003500193799209195,-3.254696363398762e-05,2.7468390036467095e-05
10.12.80.87,0,-0.003227570371571116,-0.00013763463757725876,4.20031963675806e-05
10.12.80.87,0,-0.0032199398363867843,-0.00014235922714212973,3.693974735612687e-05
10.12.44.130,0,-0.003258252539288155,-0.00010523316678764655,3.284339549269106e-05
10.12.42.48,0,-0.003256276259801987,-0.0001362794849627103,4.2980256417605036e-05
10.12.8.45,0,-0.003232649049771352,-0.00014223994879922365,3.719539052176261e-05
10.12.36.230,0,-0.0031884199407372226,-0.00012663678972747356,5.9956417072610037e-05
10.12.60.31,0,-0.003269006593670306,-0.0001321749363486001,5.001354025855828e-05
10.12.88.178,0,-0.0032897349672994713,7.913157997171704e-05,-9.606290021524697e-05
10.12.8.48,0,-0.003231939424676434,6.82926843889571e-05,0.00017457320373684052
10.12.49.61,0,-0.0032616132985301546,-9.830592275663949e-05,2.1803461312840667e-05
10.12.44.15,0,-0.003258227664924729,-0.0001387943285468058,4.0009356401307056e-05
10.12.44.132,0,-0.003257927618017885,-0.00013511847836759094,4.606094938980652e-05
10.12.44.176,0,-0.0032582374396316954,0.0003569876291829412,-0.00026430333043422406
10.12.87.88,0,-0.0032888650786751,-0.00013388326030565337,4.545112926186617e-05
10.13.97.10,0,-0.0034772802876086245,-6.662685589191777e-05,5.158415204888019e-05
10.12.80.87,0,-0.0032275464703183346,-0.00014209119397039246,3.71406861145481e-05
10.12.86.33,0,-0.0032879529394141183,-0.00010112105349341323,7.507885245736575e-05
10.12.80.87,0,-0.003227517071176751,-0.00013724217687295423,4.246499554292282e-05
10.12.28.32,0,-0.003246815620374372,-0.00014025981838741637,3.924097939973398e-05
10.12.44.134,0,-0.0032579329627778525,-0.00013496440237417953,4.6116889483870934e-05
10.12.41.205,0,-0.003256526288103176,-0.0001384004484003582,4.0778734653106275e-05
10.12.1.56,0,-0.0032000849005031987,-0.00014192964064617308,3.1984752117335274e-05
10.12.80.87,0,-0.0032275603594966607,-0.00014214745030958955,3.718226732363222e-05
10.12.86.32,0,-0.00328799971178807,-0.00013400081173860958,4.5323826603769787e-05
10.12.45.149,0,-0.0032279857962614084,-0.0001350754520297327,4.5905465953698546e-05
10.12.84.35,0,-0.0032865879424823987,-0.00013420159460485477,4.512227058116341e-05
10.12.8.48,0,-0.003232130042747783,-0.00013854709690711714,4.23577992015969e-05
10.12.90.62,0,-0.00329074505546353,0.00030905604745758386,-0.00025204012220365776
10.12.49.70,0,-0.0032616231753338177,0.0004489053773449816,-0.00034841197844828373
10.12.42.37,0,-0.003256770386551888,-0.0001383697515462643,4.0816311443455075e-05
10.12.41.250,0,-0.0032559293641687094,-2.0705515434282176e-05,0.00023559201998204119
10.12.44.176,0,-0.003258381497348693,0.00010874977224627963,-0.00011222480536920667
10.12.80.87,0,-0.0032276380231772523,-0.0001421365951016841,3.719348140601458e-05
10.12.90.62,0,-0.0032903713306753324,-2.4463911550368455e-05,1.1287982412712714e-05
10.13.45.147,0,-0.0034407541734768916,-7.315179669778128e-05,4.753539780146748e-05
10.12.1.56,0,-0.003165914462948387,-0.00014172359820455066,1.9622588693447952e-05
10.12.49.67,0,-0.0032618242735372406,-0.00013765987977667823,4.154378698183953e-05
10.12.90.48,0,-0.0032906899378224125,-9.483396382476812e-05,2.6929230879480863e-05
10.12.80.87,0,-0.0032271042724367756,-0.0001413920800780653,3.799751371126891e-05
10.12.1.56,0,-0.003193503401072133,-0.00013251987185540005,5.58899496416574e-05
10.12.45.119,0,-0.0032591281361141243,-0.00013804017938483733,4.115677946903782e-05
10.12.87.109,0,-0.0032889233231573754,-0.00013387169435593807,4.545721271461428e-05
10.12.28.38,0,-0.0032468322649990894,-0.00014026091556776282,3.924571107893579e-05
10.12.1.230,0,-0.0031526734703210143,-0.00015361723674298445,2.4756819599704868e-05
10.12.88.41,0,-0.003289444760449507,-0.0001337987992217144,4.553251782293466e-05
10.12.44.224,0,-0.0032279881362776,-6.234421733244048e-05,-1.6932703364206203e-05
10.12.41.208,0,-0.0032560099864560473,-0.00013635778884347666,4.2969744671540457e-05
10.12.80.87,0,-0.003219939843680379,-0.0001423797663053147,3.695371619355446e-05
10.12.1.2,0,-0.002814900735705515,-0.00019966364702668683,-2.21524021046904e-05
10.12.52.39,0,-0.00326387628321062,-0.0001370679810309148,4.276373052688076e-05
10.12.45.132,0,-0.003259164193272229,-0.000138028291828548,4.115732991045076e-05
10.12.1.230,0,-0.003211949807171486,-0.0001442586760131674,3.229390540552304e-05
10.12.1.37,0,-0.003196435917588875,-0.00014795921886959213,3.095109533315102e-05
10.12.80.87,0,-0.0032275836035671763,-0.0001371301754005902,4.240476323452528e-05
10.12.80.87,0,-0.0032199425978964636,-0.00014232460752911376,3.691686645109162e-05
10.12.48.42,0,-0.0032605201372346254,-0.0001356432013284235,4.361121207088714e-05
10.12.80.87,0,-0.003219956492970339,-0.00014239797942595093,3.697008797351638e-05
10.12.88.67,0,-0.0032895879210619317,-7.662043347109885e-05,1.0977726560292087e-05
10.12.1.2,0,-0.0031934439612769355,-0.00014734512529653,3.241599783259973e-05
10.12.1.230,0,-0.003227386051209081,-0.0001398691145058094,3.3618446906808634e-05
10.12.60.60,0,-0.003269457942387774,0.00027456190203071514,-0.0002365096315704024
10.12.88.167,0,-0.0032897942339921377,-0.0001337499439578424,4.55829882827943e-05
10.12.1.195,0,-0.00516046511601905,0.00013259596071426856,0.00032284206092118015
10.12.44.108,0,-0.0032276873794261185,-0.00014359973628411224,3.546105145602003e-05
10.12.92.12,0,-0.00323615559068633,-0.000138902838879205,4.126872079264094e-05
10.12.44.124,0,-0.0032579072112869,-0.0001360323522516709,4.325872194628645e-05
10.12.87.50,0,-0.0032887596804603053,-0.00013389457101517797,4.543357973392873e-05
10.12.92.32,0,-0.00326686483719087,-0.00013430067975965347,3.8898071223832346e-05
10.12.80.87,0,-0.0032271153526516575,-0.00014134945068660127,3.797117784033753e-05
10.12.41.237,0,-0.00325661504345692,-0.00013836749982301674,4.077758206068283e-05
10.12.32.51,0,-0.0032273984140634873,0.00035028169169543766,-0.00019630390217016235
10.12.41.239,0,-0.0032566205984158065,-0.00013838726552642633,4.079235336168961e-05
10.12.45.81,0,-0.0032588158699407357,-6.563708106014455e-05,-9.657803270730575e-07
10.12.44.151,0,-0.0032579802078523414,-0.00013482872023966674,4.519939440612358e-05
10.12.28.30,0,-0.003227653367455903,-0.0001430339180787062,3.5606914044720634e-05
10.12.52.55,0,-0.0032636675698420855,0.00022422323488584597,-0.00018953131061173157
10.12.72.30,0,-0.0032781468784206717,-0.00012497647944271356,3.6094334540460916e-05
10.12.44.77,0,-0.0032578594501229204,-0.00013388769849036268,4.6432780897980806e-05
10.13.132.50,0,-0.003502236139137901,-8.003489586652848e-05,6.687897409938861e-05
10.12.1.56,0,-0.0031644665727381155,-0.00014192594610105538,1.941357908311586e-05
10.12.88.208,0,-0.003289819050509328,7.726696420181456e-05,-9.477518128151641e-05
10.12.1.230,0,-0.003196699472323049,-0.00014792238556015407,3.0989146419649196e-05
10.12.88.187,0,-0.0032897540050920307,9.173118210644474e-05,-0.00010462358969194426
10.12.1.56,0,-0.0032023149019310346,-0.00013624314252479367,2.497383891858137e-05
10.12.88.180,0,-0.0032891110105634684,-1.749374236938138e-05,0.0002383471805864346
10.12.52.30,0,-0.0032275843266469494,-0.00014328413494288288,3.553525482631501e-05
10.12.52.54,0,-0.0032639054415117075,-0.0001289554974842104,5.333386779083263e-05
10.12.88.67,0,-0.0032895168740630387,-0.00013378871797768195,4.554293236134084e-05
