IP,label,0,1,2
10.12.90.48,0,-0.22885978741856264,0.010347561444883073,-0.014334082401946441
10.12.106.29,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.44.108,0,0.4643791417810577,0.8337531710404854,-0.12139784497124397
10.12.86.43,0,-0.24160083725123668,0.03042882310684538,0.0004856302046955799
10.14.72.200,0,-0.21918116945930022,0.0013859283710783538,-0.015504106420274876
10.12.88.217,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.68.37,0,-0.367617290019335,0.16027912522364396,0.004766704121791033
10.12.41.214,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.32.29,0,-0.3676173454148077,0.1602790272109351,0.0047663088763591
10.12.60.60,0,0.11228639424935997,-0.23328213106371407,-0.04780602799832996
10.12.8.32,0,0.5589243451174793,0.28022681684277134,-0.017676970109814488
10.12.52.54,0,-0.01826979555845189,-0.15516550097314113,-0.03662490065393857
10.12.107.109,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.49.48,0,-0.20964587849021693,-0.007290882432702203,-0.016641235390889176
10.12.45.73,0,0.20916744542236934,-0.28150738084199006,-0.055051219812029546
10.13.132.91,0,-0.24762002510794737,0.028181110224367898,-0.012015152060509814
10.12.20.50,0,0.1764893953417587,-0.26611502764840816,-0.05270220211504643
10.12.36.34,0,0.025183993023949858,-0.18295227459031352,-0.04053928184497702
10.12.80.18,0,-0.36761749625089696,0.16027856548224698,0.004764349383675644
10.12.52.64,0,0.45912077232693527,-0.3711678065932863,-0.06999837159661897
10.12.87.70,0,-0.18287877733557178,-0.03088165776554587,-0.019749693959833153
10.12.87.88,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.88.156,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.56.32,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.64.36,0,0.03853664081944889,-0.19112128038428208,-0.041702302152081275
10.12.45.30,0,0.26623612399892427,-0.30631865958060395,-0.05892974064588021
10.12.16.30,0,-0.36761706098832214,0.16027765599684438,0.004759841104252529
10.12.20.54,0,0.16304718298678234,-0.2595280044058686,-0.05170552123764726
10.12.52.48,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.84.35,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.90.44,0,-0.1705828210659391,-0.04135839431255366,-0.021138774284501886
10.12.20.34,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.44.132,0,-0.01826979555845189,-0.15516550097314113,-0.03662490065393857
10.12.44.93,0,-0.3676169075378248,0.16027961836783727,0.004768600879252855
10.12.88.206,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.8.40,0,0.06672516490228197,-0.20781782248158756,-0.04409685960526276
10.12.45.129,0,0.8405268901437557,-0.40529687332006775,-0.08173996150061404
10.12.44.118,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.86.45,0,0.25712855649056143,0.32927378890288195,-0.0935426931226429
10.12.41.216,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.41.42,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.88.183,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.44.108,0,0.4530747013541761,-0.36958053285566916,-0.06970031866987211
10.12.88.205,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.41.250,0,-0.09616363403146831,0.18935591654314532,0.32695030385546864
10.12.45.74,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.44.54,0,-0.2889960121933836,0.06987908999503863,-0.0066467071520221665
10.12.88.212,0,-0.12162231438687353,-0.08100660359226686,-0.026446718194677962
10.12.86.49,0,-0.3676174742374829,0.16027824585612652,0.004762880983720153
10.12.107.13,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.45.149,0,0.08148489887476393,0.41353432515843563,0.302906547110526
10.12.44.94,0,0.4790492533115045,0.4083837771820961,-0.1200378238542135
10.12.41.204,0,0.3948385413666388,-0.35280438075798154,-0.06666071335259442
10.12.48.45,0,0.20916744542236934,-0.28150738084199006,-0.055051219812029546
10.12.41.238,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.60.35,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.49.35,0,-0.18287892715346846,-0.030881542458513614,-0.019748594130097132
10.12.44.53,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.44.108,0,0.1697195204358967,-0.26281644824829753,-0.052202781536184024
10.12.88.200,0,-0.12162231438687353,-0.08100660359226686,-0.026446718194677962
10.12.52.60,0,-0.18287865862249505,-0.03088062665143764,-0.019744386878766437
10.12.42.35,0,-0.3676174992833,0.16027853213139773,0.0047642008856424375
10.12.88.194,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.90.50,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.45.40,0,-0.11605732448268079,-0.08531572078441961,-0.02702879566714158
10.12.88.90,0,-0.11659955546625138,-0.08489755157032824,-0.026972259502398087
10.12.20.32,0,0.5128576497325295,-0.3839794520920925,-0.07251538217572807
10.12.45.42,0,-0.2540787959829468,0.03446857102213984,-0.011201454582053398
10.12.28.60,0,-0.367617290019335,0.16027912522364396,0.004766704121791033
10.12.90.44,0,-0.26350674991958895,0.04378827028925314,-0.009997145550642137
10.12.48.37,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.48.40,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.36.233,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.56.33,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.60.91,0,0.012029813493346133,-0.17473710333067694,-0.03937317877917221
10.13.132.49,0,-0.23642365786462083,0.017462721928320376,-0.013407084347510883
10.12.2.73,0,0.6188950421393163,-0.16235050089530584,0.3513447321990133
10.12.80.69,0,0.3664544770761005,-0.34365911384813025,-0.06507413364515983
10.12.44.126,0,-0.008612931713835772,-0.16150319732830096,-0.03751362439817605
10.12.8.32,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.86.31,0,-0.18287865862249505,-0.03088062665143764,-0.019744386878766437
10.12.44.50,0,-0.2695934256258059,0.09659651772218224,0.060637381692138316
10.12.88.167,0,-0.3676174992833,0.16027853213139773,0.0047642008856424375
10.12.60.88,0,0.2920735671155455,-0.31670034244955403,-0.06059623816520888
10.12.44.122,0,0.08434078974610887,-0.06973029739817194,0.1944439423353949
10.12.45.70,0,-0.2581330184137919,0.0384551964066573,-0.010684946947406808
10.12.44.57,0,-0.36761695800985505,0.16027757714494317,0.004759392460891195
10.12.106.35,0,0.3048593381394137,-0.32164314339922156,-0.0613992442324986
10.12.44.75,0,0.516243759257307,-0.28832884113241575,0.13280702423639748
10.12.88.43,0,-0.01304558309506251,0.4157553144576372,0.21625725491636819
10.12.48.41,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.52.64,0,0.3286210271466403,-0.33048835039560115,-0.062856793454847
10.12.60.56,0,-0.227054252210549,0.008663750680286771,-0.014553736869021809
10.12.8.36,0,-0.02905544698582894,0.16294700243938098,0.35615046965377095
10.12.49.59,0,-0.11605732448268079,-0.08531572078441961,-0.02702879566714158
10.13.97.4,0,-0.2234561781902738,0.005324747717709382,-0.014989159887548792
10.12.20.49,0,-0.367617290019335,0.16027912522364396,0.004766704121791033
10.12.88.203,0,-0.2581330184137919,0.0384551964066573,-0.010684946947406808
10.12.60.60,0,-0.29360518416799297,0.07474446811229193,-0.006023918331989673
10.12.68.29,0,-0.3676174909588957,0.16027860641731695,0.0047645302608182475
10.12.88.173,0,-0.11605732448268079,-0.08531572078441961,-0.02702879566714158
10.12.88.197,0,-0.11605732448268079,-0.08531572078441961,-0.02702879566714158
10.12.60.83,0,0.18403350358709195,0.42152031819702124,0.6276068083348997
10.12.107.120,0,0.176216114537136,-0.2659819489232711,-0.05267730606489011
10.12.42.45,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.44.161,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
10.12.52.33,0,0.3048593381394137,-0.32164314339922156,-0.0613992442324986
10.12.44.176,0,-0.18287899419217699,-0.03088116668399933,-0.0197463837429263
